osmid,y,x,street_count,dc,cc,nbc,vul,com,eff,highway,geometry
1446670988,-23.2182371,-45.8540288,4,0.008547008547008548,0.05240166169657,0.06481417721979982,0.011851429475162895,0.06793156290576377,0.08935100791500677,,POINT (-45.8540288 -23.2182371)
1446670989,-23.2140414,-45.8569489,4,0.008547008547008548,0.061990862152565426,0.01039762290798929,0.0024262898523344082,0.06695875779431376,0.08935100791500677,,POINT (-45.8569489 -23.2140414)
1446671007,-23.208997,-45.8575321,3,0.006410256410256411,0.07179060362580962,0.15571477099879813,0.004537613224879232,0.05035600093673393,0.08935100791500677,,POINT (-45.8575321 -23.208997)
1446671010,-23.2000514,-45.8639063,3,0.006410256410256411,0.044456338232913416,0.004441805913968654,0.00032673328002237,0.038902966651608646,0.08935100791500677,,POINT (-45.8639063 -23.2000514)
1446671013,-23.2192006,-45.854189,3,0.006410256410256411,0.04496912884009659,0.014669009315690257,0.001096087572579837,0.05503659401384755,0.08935100791500677,,POINT (-45.854189 -23.2192006)
1446671015,-23.203508,-45.8612975,3,0.008547008547008548,0.05854341919498448,0.07409377931467394,0.005492240022252461,0.05042807239010316,0.08935100791500677,,POINT (-45.8612975 -23.203508)
1446671018,-23.2055917,-45.8605262,4,0.010683760683760684,0.06593581597164799,0.13481001597948988,0.008817728868312426,0.062463031132482555,0.08935100791500677,,POINT (-45.8605262 -23.2055917)
1446671019,-23.2003589,-45.8636959,3,0.006410256410256411,0.04650568014902831,0.004455532373091259,0.0007479567791015316,0.051374096903673463,0.08935100791500677,,POINT (-45.8636959 -23.2003589)
1446671022,-23.2107427,-45.8569899,3,0.008547008547008548,0.061477240148895905,0.061895828826724106,0.0036125968864255164,0.05237643554093883,0.08935100791500677,,POINT (-45.8569899 -23.2107427)
1446671028,-23.2098454,-45.8570945,3,0.006410256410256411,0.05963627016258595,0.08709208255479571,0.0069205618264038945,0.04639928693690464,0.08935100791500677,,POINT (-45.8570945 -23.2098454)
1446674039,-23.2220035,-45.8558943,3,0.006410256410256411,0.004273504273504274,0.004218598437013854,-0.00048140428003379894,0.036643190795466456,0.08935100791500677,,POINT (-45.8558943 -23.2220035)
1446748353,-23.218797,-45.8540412,4,0.008547008547008548,0.04935989141997726,0.05507446218488665,0.0010711400563559903,0.06915515254438949,0.08935100791500677,,POINT (-45.8540412 -23.218797)
1446748354,-23.2185508,-45.8543345,3,0.006410256410256411,0.051741557533931844,0.057012333180573506,0.0028832398014934407,0.0519136877972208,0.08935100791500677,,POINT (-45.8543345 -23.2185508)
1446748371,-23.2182562,-45.8543399,3,0.006410256410256411,0.054571078058622546,0.05702605963969612,0.01663640468416271,0.05236573611414764,0.08935100791500677,,POINT (-45.8543399 -23.2182562)
1446748375,-23.2223495,-45.8558256,3,0.004273504273504274,0.0,0.0,-0.0008361979604837717,0.02624806249575654,0.08935100791500677,,POINT (-45.8558256 -23.2223495)
1446748386,-23.2223571,-45.8562105,3,0.002136752136752137,0.04521178476162399,0.0,-0.0007332457417876999,0.01364429821585095,0.08935100791500677,,POINT (-45.8562105 -23.2223571)
1453950123,-23.1958164,-45.864265,4,0.004273504273504274,0.040332648433647915,0.0,-0.001285029202773125,0.0131649288572044,0.08935100791500677,,POINT (-45.864265 -23.1958164)
1453950293,-23.198817,-45.8639126,3,0.012820512820512822,0.047741198426129935,0.07926839498038642,0.040639126882347186,0.03796685907723527,0.08935100791500677,,POINT (-45.8639126 -23.198817)
1453950300,-23.1973561,-45.8639127,4,0.012820512820512822,0.042039128943999644,0.03712092095389739,0.003681692367968235,0.031154436452315894,0.08935100791500677,,POINT (-45.8639127 -23.1973561)
1453957518,-23.1983083,-45.8634198,3,0.012820512820512822,0.04381277981277981,0.061544867219385416,0.034303193762298956,0.03305668388034242,0.08935100791500677,,POINT (-45.8634198 -23.1983083)
1453958821,-23.1971269,-45.8633836,3,0.012820512820512822,0.0404034944698918,0.029223631472025474,0.01310047991520098,0.034633797939870696,0.08935100791500677,,POINT (-45.8633836 -23.1971269)
1453958828,-23.1979287,-45.8625623,3,0.012820512820512822,0.04200074756086808,0.016554109701861306,0.0025524112669474113,0.029669394423915724,0.08935100791500677,,POINT (-45.8625623 -23.1979287)
1453960044,-23.1960891,-45.863782,3,0.008547008547008548,0.036061314418294896,0.0042231739233880555,0.0006130258607250506,0.016215448636307257,0.08935100791500677,,POINT (-45.863782 -23.1960891)
1453960046,-23.1955296,-45.8622353,1,0.004273504273504274,0.034798350078229054,0.0,-0.0019021191321729873,0.009021502192236436,0.08935100791500677,turning_circle,POINT (-45.8622353 -23.1955296)
1453960056,-23.196516,-45.8636128,3,0.012820512820512822,0.037413320432188354,0.012632917879170555,0.005587214508703774,0.024838953713874182,0.08935100791500677,,POINT (-45.8636128 -23.196516)
1453960060,-23.195913,-45.862102,1,0.004273504273504274,0.03605566173165515,0.0,-0.0017333715869731633,0.011732148183826088,0.08935100791500677,turning_circle,POINT (-45.862102 -23.195913)
1453960064,-23.1969251,-45.863447,3,0.012820512820512822,0.03885752073943644,0.020969454052965828,0.010538121868003717,0.0291473286289095,0.08935100791500677,,POINT (-45.863447 -23.1969251)
1453960077,-23.1962916,-45.8619327,1,0.004273504273504274,0.03739507299903984,0.0,-0.0015761062599571583,0.012764686591547527,0.08935100791500677,turning_circle,POINT (-45.8619327 -23.1962916)
1453960082,-23.1973073,-45.8631433,3,0.012820512820512822,0.03885752073943644,0.004433646296601328,0.0015116803788688348,0.030174628038806557,0.08935100791500677,,POINT (-45.8631433 -23.1973073)
1453960083,-23.1967154,-45.861713,1,0.004273504273504274,0.03739507299903984,0.0,-0.001576106259957003,0.012968574815212621,0.08935100791500677,turning_circle,POINT (-45.861713 -23.1967154)
1453960087,-23.1976844,-45.8628366,3,0.012820512820512822,0.04036804036804037,0.008428045901279305,0.0016959928210922102,0.02907124145289465,0.08935100791500677,,POINT (-45.8628366 -23.1976844)
1453960093,-23.1970962,-45.8615041,1,0.004273504273504274,0.038791988197503,0.0,-0.0014620849543494692,0.012724541425553229,0.08935100791500677,turning_circle,POINT (-45.8615041 -23.1970962)
1453961350,-23.1985889,-45.8640501,3,0.008547008547008548,0.04569724724686481,0.06537454931459213,0.036839798857318654,0.026141930352965647,0.08935100791500677,,POINT (-45.8640501 -23.1985889)
1453969481,-23.2000549,-45.863017,3,0.012820512820512822,0.049868204664952634,0.08334504439964822,0.007290585831637347,0.0469211001027933,0.08935100791500677,,POINT (-45.863017 -23.2000549)
1453969483,-23.2005558,-45.8624817,4,0.017094017094017096,0.051475236436632876,0.056662760193130546,0.0035331095304333526,0.061069672221749194,0.08935100791500677,,POINT (-45.8624817 -23.2005558)
1453969491,-23.2015007,-45.8613897,3,0.012820512820512822,0.05367333893760216,0.04410668572592137,0.002715993687638589,0.04900921190060068,0.08935100791500677,,POINT (-45.8613897 -23.2015007)
1453969497,-23.2020445,-45.8610896,3,0.010683760683760684,0.052034180300213555,0.007871738151999942,0.0003816434346539596,0.046032084091936806,0.08935100791500677,,POINT (-45.8610896 -23.2020445)
1453969499,-23.2029493,-45.8606957,4,0.017094017094017096,0.05711163104086754,0.09760116757916315,0.008216249529749574,0.06760634624710281,0.08935100791500677,mini_roundabout,POINT (-45.8606957 -23.2029493)
1453969511,-23.1994463,-45.8614324,3,0.012820512820512822,0.05018919790903208,0.04657108155871965,0.002364783945683249,0.04543069104948413,0.08935100791500677,,POINT (-45.8614324 -23.1994463)
1453969527,-23.2005985,-45.8633634,3,0.006410256410256411,0.04473735174892425,0.021143899917989855,-9.336517932640251e-05,0.052769073525822816,0.08935100791500677,traffic_signals,POINT (-45.8633634 -23.2005985)
1453969529,-23.2006684,-45.863259,3,0.006410256410256411,0.04681805292430165,0.02115762637711246,-0.0001291422531089952,0.04684375483848719,0.08935100791500677,,POINT (-45.863259 -23.2006684)
1453969532,-23.2002814,-45.8617754,3,0.012820512820512822,0.049180477660272406,0.0032650274148694216,0.00024309926392565443,0.0481385344303143,0.08935100791500677,,POINT (-45.8617754 -23.2002814)
1453969533,-23.1999856,-45.861014,3,0.012820512820512822,0.04791024661884899,0.002089834631517007,-0.0001318210348017667,0.0445910985236762,0.08935100791500677,,POINT (-45.861014 -23.1999856)
1453969534,-23.1998786,-45.8607385,3,0.012820512820512822,0.045779101207502046,0.0003908990525692881,-0.00041377995248513105,0.04355833908353249,0.08935100791500677,,POINT (-45.8607385 -23.1998786)
1453969535,-23.1994979,-45.8597444,3,0.012820512820512822,0.049787249787249785,0.002976451252043512,-7.877551129466416e-05,0.04461859236191776,0.08935100791500677,,POINT (-45.8597444 -23.1994979)
1453969544,-23.1993769,-45.8594474,3,0.012820512820512822,0.05234799590739509,0.055723143028131604,0.002868209159174686,0.04913718915934324,0.08935100791500677,,POINT (-45.8594474 -23.1993769)
1453969558,-23.2008418,-45.8603998,3,0.012820512820512822,0.05199889092734125,0.013154347916508848,0.0006785051705070027,0.04900806654843565,0.08935100791500677,,POINT (-45.8603998 -23.2008418)
1453969560,-23.2012966,-45.8606107,3,0.012820512820512822,0.049749560726093656,0.005215164605285096,0.0003291670908832554,0.044876399188357785,0.08935100791500677,,POINT (-45.8606107 -23.2012966)
1453969565,-23.2008329,-45.8611533,3,0.012820512820512822,0.04780569344634605,0.0026568967530945314,-6.004116355397773e-05,0.04446530841933629,0.08935100791500677,,POINT (-45.8611533 -23.2008329)
1453969576,-23.2020581,-45.8619612,3,0.008547008547008548,0.05608805023581907,0.06690458888774573,0.003988095900159762,0.047825995989924715,0.08935100791500677,,POINT (-45.8619612 -23.2020581)
1453969591,-23.2012756,-45.8593589,3,0.012820512820512822,0.0523956933979713,0.015341374140211922,0.004996393176228546,0.04060709020611055,0.08935100791500677,,POINT (-45.8593589 -23.2012756)
1453969592,-23.2016957,-45.8587385,3,0.012820512820512822,0.0545128792551473,0.025401227063147874,0.002256271339724075,0.04336614133269409,0.08935100791500677,,POINT (-45.8587385 -23.2016957)
1453977234,-23.1999246,-45.8587521,1,0.004273504273504274,0.04977109034233344,0.0,-0.00037424123517328957,0.015064373658449995,0.08935100791500677,,POINT (-45.8587521 -23.1999246)
1453977242,-23.204063,-45.859968,3,0.012820512820512822,0.05963627016258595,0.1304176497515682,0.007743680631822045,0.055393654987030014,0.08935100791500677,,POINT (-45.859968 -23.204063)
1453977246,-23.2043934,-45.8595671,4,0.017094017094017096,0.06212480594654801,0.1481903825708573,0.009507767622558009,0.06661872438186044,0.08935100791500677,,POINT (-45.8595671 -23.2043934)
1453977252,-23.2060502,-45.8586613,3,0.012820512820512822,0.06443958369998432,0.09472163713459449,0.0026642262584567647,0.055720602454123185,0.08935100791500677,,POINT (-45.8586613 -23.2060502)
1453977291,-23.202825,-45.8583367,4,0.017094017094017096,0.05435828760890796,0.028074976618312857,0.004160596556334812,0.06386542028827821,0.08935100791500677,,POINT (-45.8583367 -23.202825)
1453977294,-23.2018654,-45.8575353,3,0.008547008547008548,0.04622530024459285,0.0031227295154121963,0.0003124929853255229,0.045071239377734454,0.08935100791500677,,POINT (-45.8575353 -23.2018654)
1453977295,-23.2014554,-45.8572117,3,0.012820512820512822,0.048201402769717946,0.006437990202100979,0.0010724459287804534,0.050956905850257486,0.08935100791500677,,POINT (-45.8572117 -23.2014554)
1453977296,-23.2006962,-45.856577,3,0.012820512820512822,0.04634171331058608,0.0076917376964903686,0.0007586223633305617,0.054145724189383085,0.08935100791500677,,POINT (-45.856577 -23.2006962)
1453977301,-23.2036041,-45.8596371,3,0.012820512820512822,0.05685751922311062,0.042454734193582165,0.0037075606373157075,0.04709804799081481,0.08935100791500677,,POINT (-45.8596371 -23.2036041)
1453977303,-23.2025477,-45.8587901,3,0.012820512820512822,0.054461251099110694,0.028494891186171906,0.00292984433980422,0.050375601562331354,0.08935100791500677,,POINT (-45.8587901 -23.2025477)
1453977304,-23.2018751,-45.8582457,3,0.012820512820512822,0.05224099341746401,0.02599259083248627,0.00208043827612836,0.050400395659249975,0.08935100791500677,,POINT (-45.8582457 -23.2018751)
1453977306,-23.2013042,-45.8578124,4,0.017094017094017096,0.05010719834813071,0.022837691469476534,0.0019438634026736523,0.06534716750198469,0.08935100791500677,,POINT (-45.8578124 -23.2013042)
1453977308,-23.200408,-45.8571012,4,0.017094017094017096,0.04801525811858763,0.012549336786177756,0.004239667811941079,0.05906697903807921,0.08935100791500677,,POINT (-45.8571012 -23.200408)
1453977314,-23.2015216,-45.8585927,3,0.012820512820512822,0.049900660379020294,0.007645341382972889,0.00018925294057823387,0.04611147914196874,0.08935100791500677,,POINT (-45.8585927 -23.2015216)
1453977323,-23.2045148,-45.8521257,3,0.012820512820512822,0.049402296824977245,0.004716449887313198,0.002860863508589715,0.046803427145814376,0.08935100791500677,,POINT (-45.8521257 -23.2045148)
1453977329,-23.2000149,-45.8567843,1,0.004273504273504274,0.045801890485283554,0.0,-0.0006967875328997589,0.0198046113533854,0.08935100791500677,,POINT (-45.8567843 -23.2000149)
1453977330,-23.2052802,-45.8570057,3,0.012820512820512822,0.05761951252933217,0.005162434845410336,0.000766888948851504,0.05018924087907184,0.08935100791500677,,POINT (-45.8570057 -23.2052802)
1453977331,-23.2022029,-45.8571401,3,0.008547008547008548,0.047622586753021535,0.00526844111521826,4.474171283945353e-05,0.044242482349516964,0.08935100791500677,,POINT (-45.8571401 -23.2022029)
1453977333,-23.2064313,-45.8522207,3,0.012820512820512822,0.05279253936586964,0.002933097206020017,-7.449068943757097e-05,0.0549568402285667,0.08935100791500677,,POINT (-45.8522207 -23.2064313)
1453979232,-23.2032541,-45.8580947,3,0.012820512820512822,0.05201064873196021,0.00912328004841878,0.0007451652595751599,0.05100371487020073,0.08935100791500677,,POINT (-45.8580947 -23.2032541)
1453979234,-23.2025939,-45.8566703,3,0.012820512820512822,0.04991690408357075,0.008049578952255968,0.00042733696955643357,0.046861307336378846,0.08935100791500677,,POINT (-45.8566703 -23.2025939)
1453979238,-23.2037534,-45.8578272,3,0.012820512820512822,0.05320159454541321,0.005188737357028079,0.00021691988205781588,0.05437662089570668,0.08935100791500677,,POINT (-45.8578272 -23.2037534)
1453979239,-23.2029973,-45.8562027,3,0.012820512820512822,0.05102986001488497,0.005339653311539089,0.00044771680149476717,0.05378510083558632,0.08935100791500677,,POINT (-45.8562027 -23.2029973)
1453979243,-23.2033994,-45.8557231,4,0.017094017094017096,0.05325702570435148,0.015411238519485922,0.002625172216504993,0.07718790590320568,0.08935100791500677,,POINT (-45.8557231 -23.2033994)
1453979249,-23.204768,-45.858645,3,0.012820512820512822,0.060883296457674436,0.025274728763619768,0.0008508058226386749,0.05823690154748959,0.08935100791500677,,POINT (-45.858645 -23.204768)
1453979250,-23.2023909,-45.8546211,4,0.017094017094017096,0.048732435173113146,0.012487688089309947,0.0042494274692039796,0.06332216316221934,0.08935100791500677,,POINT (-45.8546211 -23.2023909)
1453979257,-23.2047751,-45.8572779,3,0.012820512820512822,0.05497540487980259,0.0012422987369215476,0.0003817009339657976,0.05432449377741065,0.08935100791500677,,POINT (-45.8572779 -23.2047751)
1453979262,-23.2038243,-45.8552445,3,0.012820512820512822,0.054674850015948184,0.004653000105385801,0.00042342051298249533,0.05545707186409374,0.08935100791500677,,POINT (-45.8552445 -23.2038243)
1453987112,-23.2033421,-45.8587304,3,0.012820512820512822,0.05675930759212684,0.0312810419310359,0.001972160093133244,0.05744578185517524,0.08935100791500677,,POINT (-45.8587304 -23.2033421)
1453987113,-23.2055327,-45.8575443,3,0.012820512820512822,0.06042745146909077,0.01788304334928088,0.0010268681208937113,0.05719216305457504,0.08935100791500677,,POINT (-45.8575443 -23.2055327)
1453987117,-23.2038477,-45.8591431,3,0.012820512820512822,0.059328628841138514,0.028570977582660154,0.0025531427762623864,0.05470300950731876,0.08935100791500677,,POINT (-45.8591431 -23.2038477)
1453987119,-23.2062838,-45.857816,3,0.012820512820512822,0.06578495467384356,0.13690414542628326,0.003677038436209121,0.05781420677969912,0.08935100791500677,,POINT (-45.857816 -23.2062838)
1453987128,-23.2042407,-45.8547653,3,0.012820512820512822,0.056752305456968674,0.007587495540631718,0.0008361418321657247,0.05547664393273775,0.08935100791500677,,POINT (-45.8547653 -23.2042407)
1453987130,-23.2065026,-45.8596293,3,0.008547008547008548,0.06820373432678843,0.141913593716288,0.004980617610930743,0.04989572501616479,0.08935100791500677,,POINT (-45.8596293 -23.2065026)
1453987131,-23.2063243,-45.8592457,3,0.012820512820512822,0.06629689984640266,0.040364861277318656,0.0010297285933654834,0.04948062042258634,0.08935100791500677,,POINT (-45.8592457 -23.2063243)
1453987139,-23.204905,-45.8599962,3,0.012820512820512822,0.0638492974370837,0.061518860048929126,0.004135743030807347,0.05469890010833243,0.08935100791500677,,POINT (-45.8599962 -23.204905)
1453987149,-23.2018734,-45.8540935,1,0.004273504273504274,0.04645402282481955,0.0,-0.0007200466528691639,0.020718013456441114,0.08935100791500677,,POINT (-45.8540935 -23.2018734)
1453987150,-23.2027198,-45.8549598,3,0.012820512820512822,0.05072041764434267,0.013170863063290949,0.0003133546033767975,0.06257040630474577,0.08935100791500677,,POINT (-45.8549598 -23.2027198)
1453987151,-23.2010765,-45.8569075,3,0.012820512820512822,0.04762751713781841,0.005631841284161889,0.0004954714839621393,0.05321668636487126,0.08935100791500677,,POINT (-45.8569075 -23.2010765)
1453987165,-23.2030571,-45.8553072,4,0.017094017094017096,0.052932250377883794,0.03474207195185991,0.003884174082380702,0.07971863274393531,0.08935100791500677,,POINT (-45.8553072 -23.2030571)
1453987174,-23.2022622,-45.8562382,3,0.012820512820512822,0.05066455815354494,0.010803130222987498,0.003543610125735616,0.05012444409526927,0.08935100791500677,,POINT (-45.8562382 -23.2022622)
1453987175,-23.2020314,-45.8565086,1,0.004273504273504274,0.048206453739305044,0.0,-0.0006163393327858814,0.016968613809499163,0.08935100791500677,,POINT (-45.8565086 -23.2020314)
1453987179,-23.2011453,-45.8551151,1,0.004273504273504274,0.04511908474246646,0.0,-0.0007794631841914772,0.020798967100061794,0.08935100791500677,,POINT (-45.8551151 -23.2011453)
1453987183,-23.2069501,-45.8592497,3,0.008547008547008548,0.06883647883198983,0.14468839832683417,0.005021862167905729,0.04775564543015323,0.08935100791500677,,POINT (-45.8592497 -23.2069501)
1453987185,-23.20465,-45.8542826,4,0.017094017094017096,0.056906752601953,0.04760025092589714,0.0025262065207157835,0.07866904065478714,0.08935100791500677,,POINT (-45.8542826 -23.20465)
1453987188,-23.2043493,-45.8538015,4,0.017094017094017096,0.05444835933651178,0.04804671187134411,0.003179404701389822,0.08683846569507601,0.08935100791500677,,POINT (-45.8538015 -23.2043493)
1453987190,-23.2040333,-45.8534374,3,0.012820512820512822,0.05184652181158436,0.012816992672448475,0.00027709092160553973,0.06425545355479334,0.08935100791500677,,POINT (-45.8534374 -23.2040333)
1453987194,-23.203213,-45.8526019,1,0.004273504273504274,0.0476176573889026,0.0,-0.0007563360329366743,0.01986765518769678,0.08935100791500677,,POINT (-45.8526019 -23.203213)
1453987200,-23.2042336,-45.8518151,1,0.004273504273504274,0.047062321026515405,0.0,-0.0009118899623805333,0.016322346024875475,0.08935100791500677,,POINT (-45.8518151 -23.2042336)
1453987203,-23.2052127,-45.8528025,4,0.017094017094017096,0.05371093847451116,0.013606449473794737,0.0009985615119855965,0.08490522994837865,0.08935100791500677,,POINT (-45.8528025 -23.2052127)
1453987206,-23.2054979,-45.8532924,4,0.017094017094017096,0.05556639546251819,0.022303826124569746,0.0013973708427700302,0.07522388596386195,0.08935100791500677,,POINT (-45.8532924 -23.2054979)
1453987210,-23.2073818,-45.8573253,4,0.017094017094017096,0.06878501615343721,0.09989358417653274,0.004089699134497702,0.0690666395850374,0.08935100791500677,,POINT (-45.8573253 -23.2073818)
1453987212,-23.2077105,-45.8578184,4,0.017094017094017096,0.07166757875591027,0.2219674711561819,0.005944743197094202,0.06839103116178545,0.08935100791500677,,POINT (-45.8578184 -23.2077105)
1453987215,-23.2080552,-45.8582902,3,0.008547008547008548,0.07117966703298594,0.1582316093257734,0.0043963538168970044,0.05147478227095929,0.08935100791500677,,POINT (-45.8582902 -23.2080552)
1453987228,-23.2060541,-45.8518351,3,0.012820512820512822,0.05111490978157645,0.0008626580479104512,-0.0001218564155682858,0.06205019479976398,0.08935100791500677,,POINT (-45.8518351 -23.2060541)
1453987252,-23.209305,-45.8571516,4,0.010683760683760684,0.07209437204735747,0.31504527379191183,0.01383625449429546,0.06356313037941043,0.08935100791500677,,POINT (-45.8571516 -23.209305)
1453990675,-23.2051016,-45.8566103,3,0.012820512820512822,0.05952053150914582,0.014576675926069394,0.0012349644993721275,0.05408305221824052,0.08935100791500677,,POINT (-45.8566103 -23.2051016)
1453990676,-23.2081686,-45.8549599,3,0.012820512820512822,0.05906961839165229,0.00632093041865432,0.00026948513839364753,0.051664874439763725,0.08935100791500677,,POINT (-45.8549599 -23.2081686)
1453990678,-23.205063,-45.8551821,3,0.012820512820512822,0.05957448692491427,0.04146263420260623,0.0008591390741886509,0.06730759953465869,0.08935100791500677,,POINT (-45.8551821 -23.205063)
1453990679,-23.2074872,-45.8538537,3,0.012820512820512822,0.05478554103062856,0.0037457711893747014,-4.520788744935824e-05,0.05161003873627911,0.08935100791500677,,POINT (-45.8538537 -23.2074872)
1453990680,-23.2066779,-45.8586438,3,0.012820512820512822,0.0693240186911073,0.12677213034093468,0.0020878472049067538,0.05141603171498923,0.08935100791500677,,POINT (-45.8586438 -23.2066779)
1453990681,-23.2090675,-45.8567195,3,0.012820512820512822,0.07183544472738726,0.22150120608814777,0.006411310704294727,0.052926141781922405,0.08935100791500677,,POINT (-45.8567195 -23.2090675)
1453990682,-23.2064096,-45.8580812,3,0.012820512820512822,0.06762225312864736,0.12530598388638906,0.0024569597048886417,0.05107887421655364,0.08935100791500677,,POINT (-45.8580812 -23.2064096)
1453990683,-23.2087967,-45.8561702,3,0.012820512820512822,0.06664264639058208,0.014132603735188478,0.0011758133310859093,0.048564709834382824,0.08935100791500677,,POINT (-45.8561702 -23.2087967)
1453990684,-23.2068817,-45.8577039,3,0.012820512820512822,0.06694327532511468,0.09082798355745259,0.003780047161667409,0.0598841100384223,0.08935100791500677,,POINT (-45.8577039 -23.2068817)
